names,scores,logfoldchanges,pvals,pvals_adj
TMEM147,-6.8843026,-0.47674257,5.807127380915501e-12,9.032670411305201e-11
NOB1,-6.886726,-0.76565194,5.709107018165926e-12,8.897824529304237e-11
PSME2,-6.888457,-0.46601582,5.6400871852851545e-12,8.807730584575523e-11
NDUFB10,-6.896303,-0.36222008,5.337317974454886e-12,8.368190157553519e-11
FAM98A,-6.8973417,-1.2816837,5.298458922644474e-12,8.32387896747447e-11
METTL13,-6.9031115,-1.0472027,5.087572575525414e-12,8.008593703557541e-11
MAGEA12,-6.9040346,-0.7011262,5.054603206171932e-12,7.972672326200909e-11
RP11-1094M14.11,-6.9085345,-0.71428734,4.8968529898096355e-12,7.739392401399333e-11
SLC2A1,-6.9299974,-1.0602051,4.208487147690426e-12,6.678316473759252e-11
SYNCRIP,-6.9299974,-0.59444916,4.208487147690426e-12,6.678316473759252e-11
GRPEL1,-6.93069,-0.79992414,4.187939934654776e-12,6.67267103178768e-11
MRPS2,-6.932997,-0.8084279,4.1201569998793184e-12,6.578014884969927e-11
DENND2D,-6.936113,-0.95391524,4.030353577037685e-12,6.447744877317926e-11
MRPL28,-6.9496136,-0.5794739,3.662879765845572e-12,5.883828335524942e-11
KIAA1586,-6.960114,-0.73592824,3.39997120602824e-12,5.483937130051709e-11
BYSL,-6.9693456,-0.88924044,3.1841910697778535e-12,5.146465196112148e-11
NSUN5,-6.9835386,-0.92196155,2.8783673673913097e-12,4.681071567465577e-11
EIF3A,-6.9886155,-0.58805823,2.7761194673055843e-12,4.533558922179909e-11
RHAG,-7.0080013,-0.93383235,2.4174683035447876e-12,3.9643452034121724e-11
TMEM183A,-7.0125012,-0.86071944,2.3409457124573343e-12,3.854953578899866e-11
SET,-7.014232,-0.4166446,2.3121509248120468e-12,3.8155347719324846e-11
HNRNPA3,-7.0272713,-0.5374233,2.1061156876901024e-12,3.4828502582748954e-11
FLAD1,-7.033272,-0.84675336,2.017460646356951e-12,3.343281303192795e-11
ECI2,-7.036733,-0.8624223,1.967989643390513e-12,3.2681942175121516e-11
FKBP1A,-7.037541,-0.31127363,1.9566187540101073e-12,3.256194981514702e-11
MAD2L1BP,-7.040541,-0.87441134,1.9149454929941193e-12,3.200403584567831e-11
APRT,-7.0487337,-0.3633928,1.8055300924297831e-12,3.0239741739948713e-11
CCDC137,-7.0521955,-0.8048192,1.7611633602044279e-12,2.9559696996593546e-11
PRCC,-7.0622344,-0.88277906,1.6384605222701272e-12,2.7618256228394524e-11
SLC25A33,-7.0652347,-0.66315717,1.6034469361147046e-12,2.7086184264905384e-11
CNBP,-7.0722737,-0.29969826,1.5241557191519613e-12,2.580224821969538e-11
G3BP2,-7.0728507,-0.7669858,1.5178297276305487e-12,2.5750653370492352e-11
RPL37A,-7.0876203,-0.27051064,1.364375160926368e-12,2.3298188889297e-11
NCBP2,-7.094313,-0.74936545,1.299955104876008e-12,2.224650838518746e-11
NME4,-7.100313,-0.49431226,1.2447428422591382e-12,2.1348155078483692e-11
MRPL16,-7.102275,-0.42522463,1.2271968340148644e-12,2.109328475095571e-11
MCAT,-7.103775,-1.2081255,1.2139432714381096e-12,2.0911237713040246e-11
GAR1,-7.1095448,-0.67337525,1.1642644153302906e-12,2.0099553807515238e-11
SOD1,-7.1103525,-0.29756063,1.1574705319876206e-12,2.0026279799036915e-11
HMOX2,-7.111968,-0.9349619,1.1439992685083824e-12,1.9836896808241376e-11
CD2AP,-7.1394305,-1.055807,9.371822846853291e-13,1.6359037436007245e-11
MT-ND5,-7.1651626,-0.4128251,7.769418019756703e-13,1.3592155577993073e-11
ARHGAP11A,-7.173125,-1.2006899,7.330501710147681e-13,1.2881675823984347e-11
C14orf119,-7.1787786,-0.60490984,7.03368174405327e-13,1.2387795986443597e-11
UTP15,-7.184087,-1.9122584,6.765787502501166e-13,1.1942755243179024e-11
AAMP,-7.1869717,-0.7117695,6.624420580215284e-13,1.1746009854986694e-11
UTP14A,-7.1990876,-0.85182893,6.061682764815848e-13,1.0772515411228164e-11
SLC25A19,-7.213973,-1.2239498,5.434257921293439e-13,9.745684011817343e-12
DKC1,-7.230589,-0.65206367,4.809033556034033e-13,8.663981326295259e-12
TET1,-7.242705,-1.6892811,4.398226303220468e-13,7.942084508459029e-12
DNTTIP2,-7.244205,-0.73377097,4.3498256502846086e-13,7.872783521425253e-12
BIRC5,-7.264283,-0.8327455,3.750219178741323e-13,6.803226708779005e-12
BAG2,-7.272822,-0.7229578,3.520541974774806e-13,6.401355836077801e-12
SRP14,-7.2813606,-0.37893817,3.304694191705667e-13,6.036830901360003e-12
EI24,-7.28413,-0.49365282,3.23752199646529e-13,5.941760579961414e-12
NPM3,-7.293823,-0.48095283,3.012811919143918e-13,5.542303893413461e-12
PPM1G,-7.305362,-0.55077076,2.765211822335075e-13,5.0987649916530546e-12
PHAX,-7.3082466,-0.98566824,2.706503659217473e-13,5.002255586624294e-12
TOR1AIP2,-7.314247,-0.88439286,2.5882849179340277e-13,4.8063777849578695e-12
RAD23B,-7.317478,-0.6741286,2.526745060373422e-13,4.703218589865694e-12
ATP5J2,-7.324632,-0.3476571,2.3955477101176105e-13,4.469602675290696e-12
MRPS26,-7.336748,-0.6285179,2.1884576914969333e-13,4.092936944454384e-12
DAK,-7.339287,-1.3413405,2.147350363701234e-13,4.025641314289545e-12
EIF4G2,-7.357057,-0.53387904,1.8800921770795948e-13,3.5415165589832655e-12
DDX10,-7.3666344,-1.097867,1.749896473002779e-13,3.320153815322906e-12
PRDX2,-7.36675,-0.2642335,1.74838315483465e-13,3.320153815322906e-12
BAG1,-7.371365,-0.738342,1.6888934826899275e-13,3.2199656083809176e-12
TOE1,-7.389597,-1.2447557,1.4727451933691577e-13,2.8215642668084716e-12
HIC2,-7.4027514,-0.67842954,1.333912553203887e-13,2.5618296101262917e-12
TBC1D4,-7.411867,-1.3752594,1.2453332449581956e-13,2.397571725281036e-12
NEFH,-7.4296374,-1.7105825,1.0889575860726885e-13,2.1016613854056435e-12
MTIF2,-7.444292,-0.81361395,9.74657067589712e-14,1.890353398991898e-12
ZNF428,-7.456985,-0.49790207,8.852482179037659e-14,1.7297574009040002e-12
RBM28,-7.4772935,-0.86924696,7.586877179842482e-14,1.4898730061915674e-12
ELOF1,-7.4973717,-0.70511675,6.51102265299779e-14,1.2818065899573343e-12
RPL7L1,-7.5030255,-0.75275797,6.236133061270174e-14,1.2338746900825495e-12
NAA50,-7.517334,-0.7905434,5.5904437230926077e-14,1.111719884680821e-12
BMS1,-7.525181,-0.8854755,5.2647493441456854e-14,1.0522800533909504e-12
PPID,-7.5272574,-0.81431717,5.1817062406678464e-14,1.0383240438889268e-12
MRPL11,-7.5316424,-0.56528425,5.0105996147109623e-14,1.0066051144131614e-12
MRPL2,-7.5632596,-0.71746105,3.930924802975685e-14,7.958096476127321e-13
ILF3,-7.58553,-0.6786571,3.311312902250594e-14,6.73843597077161e-13
C8orf33,-7.5911837,-0.8961409,3.1699569424769565e-14,6.467535528092595e-13
ZNF770,-7.6113772,-1.0104818,2.7119049208771174e-14,5.54739925872129e-13
PSMC3,-7.621993,-0.5516556,2.4978837025980562e-14,5.122944251673037e-13
HDHD3,-7.6431093,-1.2653844,2.1203744574095147e-14,4.360089362029251e-13
PA2G4,-7.6474943,-0.44864014,2.0493320899461673e-14,4.225066552894264e-13
SPTSSA,-7.667111,-0.6898508,1.75913904196859e-14,3.6363255722798093e-13
MRPL12,-7.679804,-0.54252446,1.593325908994179e-14,3.302262536978701e-13
TMEM38B,-7.7117667,-0.9318303,1.2408773045206164e-14,2.599224327202518e-13
YTHDF2,-7.7122283,-0.7423599,1.2363964809264668e-14,2.5967631972399457e-13
NIPA2,-7.7287292,-0.9920102,1.0862549307400253e-14,2.293691527140564e-13
NUDC,-7.7692313,-0.42965224,7.896393663386377e-15,1.6763830331324323e-13
POLR2F,-7.7744236,-0.4669727,7.579163193547722e-15,1.613396392556026e-13
ZNF146,-7.8066177,-0.93810487,5.874313620890475e-15,1.2538786275025729e-13
USP1,-7.8241568,-0.7641851,5.110700378377021e-15,1.0968456686380191e-13
DPM2,-7.827388,-0.67077696,4.9811041193341175e-15,1.074905847729931e-13
AMD1,-7.8331575,-1.0427322,4.757679962262199e-15,1.0295200028531563e-13
PARK7,-7.852889,-0.3060971,4.065609229115255e-15,8.821922788591251e-14
TIMM10,-7.8585434,-0.65744877,3.886263971972982e-15,8.456122853143427e-14
POLR2H,-7.8773518,-0.7496378,3.3439211351805035e-15,7.357563169983993e-14
ECE2,-7.8854294,-1.1706235,3.1345616120115573e-15,6.916286927626625e-14
FAM173A,-7.889583,-0.7978038,3.0319720976513306e-15,6.727723397472092e-14
RAB7A,-7.892468,-0.63009524,2.9626818393481515e-15,6.592596557529669e-14
YWHAQ,-7.8992763,-0.5121938,2.8052789957241284e-15,6.277910687012259e-14
MID1IP1,-7.9182,-0.971043,2.409733467043096e-15,5.4081303953210054e-14
C19orf24,-7.9305468,-0.66044796,2.1818295480479805e-15,4.9247905459531284e-14
XPO1,-7.9383936,-0.7185476,2.0481682696434426e-15,4.649815537008451e-14
SLIRP,-7.984434,-0.56336087,1.4116835592540348e-15,3.2614042229236596e-14
C12orf43,-7.986742,-1.2840554,1.3855168417610163e-15,3.210393743962473e-14
GEMIN7,-8.006127,-0.8986719,1.1837696493237854e-15,2.7592019571033635e-14
SLC43A3,-8.01559,-0.81064874,1.0960998034483532e-15,2.577803579666711e-14
ACIN1,-8.01709,-0.80137706,1.0828012464393534e-15,2.5541753125468833e-14
LYAR,-8.0689,-0.85119706,7.093440582618618e-16,1.683352742491518e-14
BTG1,-8.078246,-0.5407345,6.57046946248382e-16,1.563970837206376e-14
WDR3,-8.083554,-1.4756354,6.290585210503814e-16,1.5019011194075216e-14
TPI1,-8.091863,-0.3216963,5.875919604860533e-16,1.4071752590298625e-14
DDX18,-8.102593,-0.7703281,5.379961005393949e-16,1.2963065551340328e-14
YTHDC1,-8.114248,-0.94821167,4.888011397678141e-16,1.1813947547311322e-14
PAK1IP1,-8.11471,-0.88009655,4.86946927200297e-16,1.180545713937757e-14
SRP9,-8.136172,-0.38221815,4.07970623233397e-16,9.921390852936018e-15
GNB1L,-8.142981,-1.044266,3.8566449636692927e-16,9.408057822864066e-15
COA7,-8.150366,-1.2962377,3.628261307744723e-16,8.878502358982804e-15
CHCHD4,-8.150827,-0.9468318,3.6144384866179584e-16,8.87231697262002e-15
DIMT1,-8.155096,-0.837257,3.4890131594886785e-16,8.591284754791087e-15
C6orf48,-8.170213,-0.6090918,3.078465054180431e-16,7.604195912134366e-15
CDC42EP1,-8.170905,-0.78124,3.060847760465323e-16,7.584529702982684e-15
DNAAF2,-8.170905,-1.1646492,3.060847760465323e-16,7.584529702982684e-15
SRPK1,-8.2256,-0.7753995,1.9421623660187278e-16,4.889642751627277e-15
EIF4G1,-8.24337,-0.7695629,1.674267330164517e-16,4.228736295319061e-15
EIF3G,-8.258832,-0.50808287,1.471043538839e-16,3.727434515348499e-15
DOHH,-8.260101,-1.2978543,1.45548456477877e-16,3.6999453904004e-15
BOLA3,-8.266448,-0.72963756,1.3800907246017462e-16,3.5196794291385443e-15
POLR3K,-8.276834,-0.6267913,1.2649415786609866e-16,3.2365199024045766e-15
UQCR11-1,-8.370069,-0.42341813,5.758467830654508e-17,1.4879198950589198e-15
KLF1,-8.381262,-0.93505025,5.2363414206334954e-17,1.3619689357309969e-15
SLC7A8,-8.478189,-1.4060262,2.287254357901568e-17,6.028987577623093e-16
MDH2,-8.484998,-0.37021765,2.1572352210277203e-17,5.705415037431901e-16
RRP1B,-8.529769,-0.99874794,1.4664040182743463e-17,3.917892368552718e-16
NAF1,-8.537847,-1.3915302,1.3674677828466395e-17,3.6785819980343677e-16
PEBP1,-8.547193,-0.4243614,1.2611840795235803e-17,3.404330221531863e-16
CDK12,-8.579387,-0.8813533,9.538030714273369e-18,2.5924301474262047e-16
PGP,-8.613773,-0.6742045,7.0694584125744e-18,1.9348639662289864e-16
HIST1H4H,-8.617697,-1.4419613,6.8314582867781886e-18,1.884743600953528e-16
PAFAH1B3,-8.625543,-0.73785037,6.378934911874085e-18,1.7705488951509163e-16
HSPB1,-8.631197,-0.66839266,6.071322639979549e-18,1.691143238902105e-16
CITED2,-8.6465435,-0.7135867,5.308263078609814e-18,1.4838578819387932e-16
RUVBL1,-8.6772375,-0.87868965,4.0549698381801186e-18,1.1375638599608868e-16
IFRD2,-8.67793,-1.0870615,4.030367646218467e-18,1.134714618675486e-16
CHD1,-8.700546,-0.76017314,3.3028949888428653e-18,9.332460481065002e-17
ZNHIT2,-8.75628,-1.3472934,2.0179987750693773e-18,5.785175320499985e-17
TUBB4B,-8.7573185,-0.7981454,1.9994988591357726e-18,5.753136827293588e-17
CCDC85B,-8.77105,-0.74169964,1.7700773058443308e-18,5.130611526718531e-17
DCTPP1,-8.800128,-0.6765735,1.3665967926354578e-18,4.0054544052804185e-17
TFDP1,-8.8554,-0.79012686,8.338395434780469e-19,2.4531122149887857e-17
TRIAP1,-8.860939,-0.800218,7.934318607058441e-19,2.343010250317446e-17
TRUB2,-8.865209,-0.86135334,7.636099482771462e-19,2.2634551485724464e-17
TRAPPC2L,-8.873748,-1.0456129,7.072484324908341e-19,2.1043319837937506e-17
WDR43,-8.876978,-0.9761597,6.870114749940908e-19,2.051891686721895e-17
PRKAR2B,-8.882171,-0.7582402,6.556797091739039e-19,1.9657878303667996e-17
RNF126,-8.908249,-0.7292061,5.184477824127735e-19,1.5723580428001296e-17
MRPL40,-8.920365,-0.5291395,4.647533219307106e-19,1.4204814567181835e-17
STRA13,-8.922442,-0.7494035,4.561170596788274e-19,1.3995310561629644e-17
EIF4A3,-8.959367,-0.8641021,3.265473378782763e-19,1.0058938584446512e-17
RPS10,-8.965021,-0.37126923,3.102211627902264e-19,9.593650526445781e-18
SCO2,-8.96906,-1.1623739,2.9905598668297474e-19,9.28492006084888e-18
FKBP4,-9.030102,-1.0185512,1.7151286766190002e-19,5.388934301936899e-18
SNRPA1,-9.0370245,-0.6239998,1.6099389705360126e-19,5.07874321829734e-18
SRM,-9.040717,-0.59350413,1.5564712663112594e-19,4.929871692288283e-18
COCH,-9.05791,-0.71722996,1.32973384998666e-19,4.2459591022948025e-18
GAPDH,-9.058487,-0.25641456,1.3227202852482424e-19,4.240803200255079e-18
SLC38A5,-9.069103,-1.3425418,1.2000049376879015e-19,3.863130649810847e-18
LBR,-9.098066,-0.91436076,9.195439167221411e-20,2.997102682926315e-18
SLC25A5,-9.103605,-0.47077346,8.738213605727811e-20,2.8599444947079982e-18
TRMT10C,-9.105798,-0.9296642,8.563501558351026e-20,2.814489738110766e-18
GAD1,-9.140183,-1.0543876,6.234631457218135e-20,2.0663725779092176e-18
UCP2,-9.153223,-1.2687055,5.525983664744667e-20,1.83926278332921e-18
GAL,-9.237574,-0.7821176,2.521511116186109e-20,8.537271473121504e-19
RPP25,-9.239996,-1.0900506,2.465055947638998e-20,8.38225734575945e-19
GPANK1,-9.269767,-0.9717301,1.8655286080129254e-20,6.371185746061534e-19
MAGEA6,-9.269998,-0.90727717,1.861496607350826e-20,6.371185746061534e-19
GNL3,-9.285576,-0.7653676,1.6083553732994595e-20,5.541066428625989e-19
CHCHD2,-9.286268,-0.25242093,1.5979318422965065e-20,5.529407322131744e-19
CYCS,-9.303692,-0.5067223,1.356518568855218e-20,4.714802370954752e-19
RSL1D1,-9.334155,-0.48420343,1.0180011694249797e-20,3.553955193703651e-19
C20orf27,-9.337732,-0.9393932,9.841968344167761e-21,3.4512795242606144e-19
AARS,-9.354002,-2.9493515,8.439263125838869e-21,2.97266420867553e-19
TRIM27,-9.3643875,-1.0331566,7.649290711229614e-21,2.7065395737256136e-19
SRSF4,-9.370964,-0.6696781,7.187277346347082e-21,2.554573011563635e-19
CCDC124,-9.4181595,-0.8439987,4.590659355848456e-21,1.6617340663681854e-19
VDAC1,-9.498701,-0.59078807,2.1252374881515784e-21,7.837436840108285e-20
NDUFA2,-9.528703,-0.66350543,1.5926048660754336e-21,5.92886787820973e-20
MARCKSL1,-9.530664,-0.64509916,1.5627946266210764e-21,5.845596091480264e-20
ATP5A1,-9.53378,-0.46701798,1.5165797269798764e-21,5.69987261025212e-20
RRP1,-9.561012,-1.1012492,1.1661047075744022e-21,4.4037271528831385e-20
RANBP1,-9.584206,-0.2859275,9.317174238930135e-22,3.5527380411066124e-20
RPP38,-9.599899,-1.1192216,8.002293711842831e-22,3.0662447369036797e-20
ABT1,-9.625862,-0.7242023,6.21835479603527e-22,2.39437141778711e-20
AURKAIP1,-9.634285,-0.47175652,5.728935368535381e-22,2.2167875527017445e-20
KNOP1,-9.677326,-0.9758692,3.7643359746100154e-22,1.4710875164458543e-20
MRPL55,-9.7279825,-0.74023145,2.290923337340576e-22,9.134620718177779e-21
DEF8,-9.748522,-1.1550021,1.8717418434136995e-22,7.501291928578882e-21
TIMM13,-9.751291,-0.5012551,1.8213719382364768e-22,7.336859781973089e-21
MYL4,-9.787639,-0.8754239,1.2723219696978404e-22,5.178284493252091e-21
FEN1,-9.796062,-1.116229,1.170602734308151e-22,4.789106498953399e-21
CCT7,-9.8667965,-0.6499389,5.798688673068847e-23,2.4099841019553333e-21
FAM207A,-9.891836,-0.8635865,4.5166544615441294e-23,1.887144723161124e-21
HIST1H2BJ,-9.897375,-1.3483045,4.273439751631859e-23,1.7950732218753074e-21
RRS1,-9.933146,-1.2738576,2.986799714427337e-23,1.2750712911318877e-21
MRPL36,-9.997072,-0.7392362,1.5696906822220082e-23,6.774681488381249e-22
HMGA1,-10.017727,-0.33725262,1.273988310992066e-23,5.528827725327447e-22
PFDN6,-10.060191,-0.8617255,8.283759162295639e-24,3.614940456657347e-22
LDHA,-10.093538,-0.6201632,5.90033054386026e-24,2.589223263800131e-22
PNO1,-10.098962,-1.1878865,5.582997454563675e-24,2.463732865483015e-22
ATP6V1F,-10.117655,-0.4881676,4.613349105067887e-24,2.0473365661191103e-22
PHF19,-10.163581,-0.852101,2.882903215210293e-24,1.301448549165336e-22
TIMM17A,-10.169234,-0.7892444,2.7203751986220547e-24,1.2351761378714589e-22
EIF4A1,-10.174081,-0.42456332,2.588312924828054e-24,1.1820463967746723e-22
SNRPB,-10.229468,-0.43248105,1.4632022443709933e-24,6.76085507619656e-23
POLR2E,-10.2342,-0.6569582,1.393427536659412e-24,6.47655224879271e-23
TRMT2A,-10.28174,-1.2403895,8.517552401610238e-25,4.006309827224456e-23
CCDC86,-10.285317,-1.5378599,8.207121460125307e-25,3.9070872163202595e-23
TMEM177,-10.287279,-1.9025445,8.041671986704844e-25,3.851666674119912e-23
MRPS7,-10.293972,-0.74811727,7.5016796830428375e-25,3.615073246030766e-23
NOLC1,-10.308049,-1.0040566,6.480328680981886e-25,3.161675887522529e-23
CD3EAP,-10.37036,-1.6986533,3.3824776308582406e-25,1.6605851118994676e-23
MRPL41,-10.470519,-0.5594259,1.1799442784068484e-25,5.866115384104933e-24
RRP7A,-10.480557,-1.2072405,1.06115942813506e-25,5.309176629299934e-24
PTGES2,-10.485058,-1.1298839,1.0118348046206317e-25,5.094847686086577e-24
SMIM15,-10.502944,-1.0969905,8.372773768244153e-26,4.2985711078142366e-24
NIP7,-10.560985,-1.161982,4.518951998540794e-26,2.366424529902529e-24
MRPL4,-10.602872,-0.9409981,2.889685156256877e-26,1.52338771157032e-24
UBAC1,-10.621219,-0.6788961,2.374408194443644e-26,1.2602011059023529e-24
CKB,-10.621449,-0.7186324,2.3685445858637133e-26,1.2602011059023529e-24
EIF3I,-10.685491,-0.5242849,1.1901748131877122e-26,6.447464246613434e-25
TUFM,-10.707762,-0.61739224,9.359770285522072e-27,5.105624693942769e-25
CD320,-10.736379,-1.0206908,6.868631994911808e-27,3.772944358044214e-25
RPS19,-10.744109,-0.25598294,6.3168624626818506e-27,3.4942925805891507e-25
RAN,-10.745148,-0.37582728,6.246174239254968e-27,3.479694939670055e-25
CRYM,-10.776765,-2.1566405,4.432000597413092e-27,2.4866689066199883e-25
IMP3,-10.786804,-0.7480326,3.9736992438231274e-27,2.261841127552947e-25
SERBP1,-10.81069,-0.47361472,3.0635833656160917e-27,1.7565290026944818e-25
SNHG15,-10.824306,-1.1522919,2.6407303211504098e-27,1.525215931811505e-25
NXT1,-10.843229,-1.017067,2.1475312898027238e-27,1.2495450578815106e-25
SRSF2,-10.91408,-0.6743118,9.872449013471196e-28,5.874855075819413e-26
MRPL34,-10.925849,-0.7515483,8.672538495700855e-28,5.240214606440787e-26
MRPS23,-10.946273,-0.7334991,6.9238007461133e-28,4.21600425276899e-26
UROD,-11.009853,-0.68417734,3.4256100218918753e-28,2.1187532851937541e-26
ALDOA,-11.03697,-0.54580337,2.5343563418012437e-28,1.5799499257816486e-26
RHCE,-11.062587,-1.7191111,1.9052239409906453e-28,1.1972427245185215e-26
C1QBP,-11.072972,-0.49988753,1.6967856002051672e-28,1.074858942710612e-26
TKT,-11.102627,-0.8418665,1.2180980799377707e-28,7.778992209683893e-27
FBXO9,-11.125359,-1.2627218,9.442494212280244e-29,6.079573117824698e-27
NDUFB8-1,-11.169669,-0.71941423,5.739440513127416e-29,3.7258929942657725e-27
CCT6A,-11.227249,-0.64263034,2.996647369468553e-29,1.9948021260318205e-27
C16orf91,-11.241326,-1.1966952,2.55514277006262e-29,1.7302281430036104e-27
MRTO4,-11.268674,-1.0888087,1.8737073413269328e-29,1.2798235796628745e-27
FAM178B,-11.276982,-1.8424624,1.704952654765095e-29,1.1747722020333177e-27
PSMB5,-11.345985,-0.5463498,7.764661761019651e-30,5.44566233328655e-28
HIST1H2BC,-11.44776,-2.1208787,2.4130147177458945e-30,1.7075883430535136e-28
ZNF593,-11.498185,-0.8471644,1.3471817978658125e-30,9.708360570858677e-29
PPAN,-11.588421,-1.3283391,4.717520041095406e-31,3.5291542783623255e-29
MYC,-11.715581,-1.155552,1.0606214601103497e-31,8.331181569166796e-30
HNRNPA2B1,-11.801315,-0.4664813,3.842563864039486e-32,3.144097828336475e-30
POLR3H,-11.854972,-1.3239275,2.027917188009236e-32,1.6767673170328998e-30
NTMT1,-11.9162445,-1.0543405,9.740101426992554e-33,8.139201777556012e-31
MRPL14,-12.01098,-0.7281568,3.111364842994735e-33,2.656496830622135e-31
RPS2,-12.114254,-0.26815966,8.876789246596357e-34,7.662327421100481e-32
HMBS,-12.167911,-1.1794684,4.607246855866971e-34,4.066283601442141e-32
MT-ND2,-12.177027,-0.45822558,4.120312989709785e-34,3.7201216705942944e-32
PPP1R14A,-12.283532,-0.85528326,1.1104265169797564e-34,1.0261647401030572e-32
HSP90AB1,-12.305456,-0.5800487,8.465697328492296e-35,7.916434823250832e-33
MAT2A,-12.355997,-1.1035038,4.5211617970023574e-35,4.2787621584883754e-33
RPL36,-12.360728,-0.37462765,4.2627887217905204e-35,4.0834396841054314e-33
MT-ATP6,-12.481888,-0.5027608,9.373749022070312e-36,9.320354249159786e-34
HSPD1,-12.677705,-0.65394014,7.859945624065542e-37,8.123667483820371e-35
NPM1,-12.786518,-0.46812186,1.9501674962693337e-37,2.070076443675083e-35
THAP7,-12.817674,-1.0144478,1.3055914838134616e-37,1.4048522062129784e-35
PRELID1,-12.908947,-0.53211904,4.00741430908619e-38,4.496891342553146e-36
NOP16,-13.179769,-1.2886714,1.147423126211151e-39,1.3866167163674758e-37
HEMGN,-13.186923,-1.8511592,1.0435890382743377e-39,1.2808424836945192e-37
POP7,-13.21704,-1.111221,6.996378336800369e-40,8.723262196121732e-38
YBX1,-13.307506,-0.28353772,2.0935510839249934e-40,2.6523941555211003e-38
NDUFS5,-13.408818,-0.49083555,5.36874148506482e-41,7.147705824607485e-39
SSSCA1,-13.419781,-1.5599669,4.630831868147313e-41,6.271583504189163e-39
PITX1,-13.424281,-1.1395551,4.3579541996155805e-41,6.005566708417612e-39
HNRNPD,-13.465706,-0.9162181,2.4892817997578984e-41,3.491662238767552e-39
MRPS12,-13.501131,-0.9788535,1.5399458480613192e-41,2.2400508586151226e-39
